Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,WeekOfYear,Month,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2022-02-13,514,1473,0,657,33.82,38.17,18.0,100.0,0,Winter,40.0,0.0,60.0,0.0,6,13,6,2,1,834.0,454.0,509.0,687.0,473.0,545.8571428571429,530.9285714285714,534.3928571428571,134.0925408954932,114.1803325956286,108.34011578280084
2022-02-14,586,2573,480,771,36.24,35.82,21.0,100.0,0,Winter,40.0,0.0,40.0,20.0,0,14,7,2,0,514.0,473.0,547.0,402.0,672.0,554.4285714285714,531.2857142857143,535.8571428571429,129.0656901773371,114.11426700490148,107.75511134588476
2022-02-15,432,1987,480,643,31.77,32.89,19.0,100.0,0,Winter,20.0,0.0,80.0,0.0,1,15,7,2,0,586.0,535.0,541.0,527.0,426.0,570.5714285714286,534.0714285714286,532.7857142857143,124.1569667032518,114.99997611084328,104.9191424623098
2022-02-16,471,3424,323,531,37.22,38.57,7.0,0.0,0,Winter,40.0,0.0,20.0,40.0,2,16,7,2,0,432.0,503.0,709.0,533.0,381.0,555.8571428571429,526.2857142857143,533.0,134.72865145843892,118.14165459079436,104.6988627056276
2022-02-17,399,3433,0,500,37.43,36.19,5.0,0.0,0,Winter,40.0,0.0,20.0,40.0,3,17,7,2,0,471.0,453.0,436.0,620.0,499.0,551.2857142857143,509.2857142857143,536.2142857142857,137.33864992020548,106.36398217111235,101.18203512879268
2022-02-18,569,3357,0,626,38.69,39.6,8.0,0.0,0,Winter,0.0,0.0,0.0,100.0,4,18,7,2,0,399.0,569.0,441.0,513.0,732.0,543.5714285714286,506.6428571428572,532.6428571428571,145.07797574966037,108.7577457137985,104.26221015117832
2022-02-19,565,3268,436,577,37.97,38.47,5.0,0.0,0,Winter,40.0,0.0,0.0,60.0,5,19,7,2,1,569.0,834.0,429.0,545.0,520.0,543.5714285714286,515.7857142857143,526.8214285714286,145.07797574966037,108.19368570472878,97.0177736948154
2022-02-20,703,2703,1493,672,40.39,42.84,1.0,0.0,0,Winter,40.0,0.0,20.0,40.0,6,20,7,2,1,565.0,514.0,454.0,509.0,687.0,505.1428571428572,525.5,528.4285714285714,73.09680469858353,105.8829179220724,97.272975414715
2022-02-21,388,2000,0,446,35.5,39.64,4.0,0.0,0,Winter,40.0,0.0,40.0,20.0,0,21,8,2,0,703.0,586.0,473.0,547.0,402.0,532.1428571428571,543.2857142857143,529.0,104.9006332542509,113.58184346468052,98.28077691548393
2022-02-22,469,2321,897,622,32.6,35.13,19.0,100.0,0,Winter,20.0,0.0,20.0,60.0,1,22,8,2,0,388.0,432.0,535.0,541.0,527.0,503.8571428571428,537.2142857142857,528.5,114.23722185497536,119.73315110080205,98.9839118989284
2022-02-23,450,1852,0,576,37.61,40.77,6.0,0.0,0,Winter,0.0,0.0,40.0,60.0,2,23,8,2,0,469.0,471.0,503.0,709.0,533.0,509.1428571428572,532.5,526.4285714285714,111.17318107563618,121.118346447406,99.62129348890286
2022-02-24,421,2900,0,441,32.3,34.21,5.0,0.0,0,Winter,20.0,0.0,80.0,0.0,3,24,8,2,0,450.0,399.0,453.0,436.0,620.0,506.1428571428572,528.7142857142857,523.4642857142857,112.6475751646532,122.92613702884827,100.64807854244272
2022-02-25,391,2479,520,424,33.36,35.83,4.0,0.0,0,Winter,40.0,0.0,60.0,0.0,4,25,8,2,0,421.0,569.0,569.0,441.0,513.0,509.2857142857143,526.4285714285714,516.3571428571429,109.42076933518956,124.72660211328332,100.604916412416
2022-02-26,543,2707,624,595,36.26,40.36,5.0,0.0,0,Winter,80.0,0.0,20.0,0.0,5,26,8,2,1,391.0,565.0,834.0,429.0,545.0,483.8571428571428,513.7142857142857,512.0,113.8250537322204,129.05063321838426,103.35985322773664
2022-02-27,565,2367,846,657,33.79,35.47,19.0,100.0,0,Winter,0.0,0.0,40.0,60.0,6,27,8,2,1,543.0,703.0,514.0,454.0,509.0,480.7142857142857,492.9285714285714,511.9285714285714,111.49097764051628,91.45361521702534,103.33689189981104
2022-02-28,686,2119,609,787,38.36,38.28,15.0,100.0,0,Winter,40.0,0.0,60.0,0.0,0,28,9,2,0,565.0,388.0,586.0,473.0,547.0,461.0,496.57142857142856,513.9285714285714,70.18309388069666,93.35351691757047,103.818905211744
2022-03-01,618,1721,271,672,40.66,39.67,4.0,0.0,0,Spring,0.0,20.0,0.0,80.0,1,1,9,3,0,686.0,469.0,432.0,535.0,541.0,503.57142857142856,503.7142857142857,518.8928571428571,101.78712613891332,103.94704907302088,108.66882727426494
2022-03-02,577,1727,342,561,36.6,37.28,6.0,0.0,0,Spring,80.0,20.0,0.0,0.0,2,2,9,3,0,618.0,450.0,471.0,503.0,709.0,524.8571428571429,517.0,521.6428571428571,108.6974832143912,105.94338110519226,110.21232514449834
2022-03-03,761,1979,1460,793,34.66,37.47,20.0,100.0,0,Spring,0.0,40.0,0.0,60.0,3,3,9,3,0,577.0,421.0,399.0,453.0,436.0,543.0,524.5714285714286,516.9285714285714,104.64384039843594,106.19047783307876,104.5806187594328
2022-03-04,438,1827,638,575,36.47,33.45,7.0,0.0,0,Spring,60.0,0.0,0.0,40.0,4,4,9,3,0,761.0,391.0,569.0,569.0,441.0,591.5714285714286,550.4285714285714,528.5357142857143,116.78164402401768,116.80471163159768,112.96524609541127
2022-03-05,791,2069,1222,887,42.08,39.35,14.0,100.0,0,Spring,20.0,20.0,0.0,60.0,5,5,9,3,1,438.0,543.0,565.0,834.0,429.0,598.2857142857143,541.0714285714286,528.4285714285714,103.97710370672044,120.39452088588035,113.0527338675215
2022-03-06,523,1825,0,583,35.22,38.37,7.0,0.0,0,Spring,20.0,60.0,0.0,20.0,6,6,9,3,1,791.0,565.0,703.0,514.0,454.0,633.7142857142857,557.2142857142857,541.3571428571429,122.58563576226253,137.75015207107552,121.6343075037005
2022-03-07,473,2218,484,603,38.59,36.3,6.0,0.0,0,Spring,40.0,20.0,0.0,40.0,0,7,10,3,0,523.0,686.0,388.0,586.0,473.0,627.7142857142857,544.3571428571429,543.8214285714286,127.44111618797952,131.34781023202206,120.492524302126
2022-03-08,457,2383,923,572,39.75,38.23,6.0,0.0,0,Spring,80.0,0.0,0.0,20.0,1,8,10,3,0,473.0,618.0,469.0,432.0,535.0,597.2857142857143,550.4285714285714,543.8214285714286,136.32401877599594,125.3939725491157,120.492524302126
2022-03-09,565,2807,0,599,38.24,37.69,7.0,0.0,0,Spring,0.0,40.0,0.0,60.0,2,9,10,3,0,457.0,577.0,450.0,471.0,503.0,574.2857142857143,549.5714285714286,541.0357142857143,145.5182855471141,126.0327883380502,121.6005854465857
2022-03-10,513,3028,529,536,37.73,39.31,7.0,0.0,0,Spring,0.0,100.0,0.0,0.0,3,10,10,3,0,565.0,761.0,421.0,399.0,453.0,572.5714285714286,557.7857142857143,543.25,145.55165995029296,122.74876065263663,121.4467189987262
2022-03-11,890,2515,254,816,37.88,39.17,16.0,100.0,0,Spring,20.0,80.0,0.0,0.0,4,11,10,3,0,513.0,438.0,391.0,569.0,569.0,537.1428571428571,564.3571428571429,545.3928571428571,119.97837106666152,117.19976840542716,120.31943264916056
2022-03-12,831,2246,2662,965,40.11,36.23,19.0,100.0,0,Spring,40.0,0.0,0.0,60.0,5,12,10,3,1,890.0,791.0,543.0,565.0,834.0,601.7142857142857,600.0,556.8571428571429,169.24411785516045,134.95583323101303,136.81420607571056
2022-03-13,407,1669,422,561,34.29,34.62,6.0,0.0,0,Spring,0.0,20.0,0.0,80.0,6,13,10,3,1,831.0,523.0,565.0,703.0,514.0,607.4285714285714,620.5714285714286,556.75,177.18903008073715,147.01057747696248,136.59012084009268
2022-03-14,496,2103,0,612,33.47,35.04,16.0,100.0,0,Spring,80.0,20.0,0.0,0.0,0,14,11,3,0,407.0,473.0,686.0,388.0,586.0,590.8571428571429,609.2857142857143,552.9285714285714,191.26633139109853,157.30882344632172,139.3003492514908
2022-03-15,431,2064,0,478,34.62,31.59,5.0,0.0,0,Spring,0.0,40.0,0.0,60.0,1,15,11,3,0,496.0,457.0,618.0,469.0,432.0,594.1428571428571,595.7142857142857,549.7142857142857,189.0894220304497,158.37367136055113,139.547113282206
2022-03-16,439,3526,0,560,34.72,38.78,7.0,0.0,0,Spring,40.0,40.0,0.0,20.0,2,16,11,3,0,431.0,565.0,577.0,450.0,471.0,590.4285714285714,582.3571428571429,549.6785714285714,192.4576638665044,164.13062675004534,139.57848013358694
2022-03-17,639,3509,1171,686,38.9,41.66,1.0,0.0,0,Spring,60.0,20.0,0.0,20.0,3,17,11,3,0,439.0,513.0,761.0,421.0,399.0,572.4285714285714,572.5,548.5357142857143,200.9376828296584,168.56121919167728,140.37528592836742
2022-03-18,394,2870,287,451,37.1,33.94,2.0,0.0,0,Spring,0.0,80.0,0.0,20.0,4,18,11,3,0,639.0,890.0,438.0,391.0,569.0,590.4285714285714,563.7857142857143,557.1071428571429,200.36953955367665,161.05287166805664,138.21704329857832
2022-03-19,451,2476,493,496,30.54,33.24,16.0,100.0,0,Spring,40.0,60.0,0.0,0.0,5,19,11,3,1,394.0,831.0,791.0,543.0,565.0,519.5714285714286,560.6428571428571,550.8571428571429,160.5115334826516,164.09687905102206,141.57518988697984
2022-03-20,740,2752,573,793,42.24,44.43,16.0,100.0,0,Spring,0.0,40.0,0.0,60.0,6,20,11,3,1,451.0,407.0,523.0,565.0,703.0,465.2857142857143,536.3571428571429,546.7857142857143,83.33609519232803,152.1035108798546,142.78742478680917
2022-03-21,643,2743,460,848,35.96,36.51,22.0,100.0,0,Spring,0.0,0.0,0.0,100.0,0,21,12,3,0,740.0,496.0,473.0,686.0,388.0,512.8571428571429,551.8571428571429,548.1071428571429,127.73596279230132,161.40958752519936,144.44820660546256
2022-03-22,391,2673,0,443,35.03,38.84,4.0,0.0,0,Spring,20.0,80.0,0.0,0.0,1,22,12,3,0,643.0,431.0,457.0,618.0,469.0,533.8571428571429,564.0,557.2142857142857,136.2992156634666,161.41537435115382,141.9977457157676
2022-03-23,701,2775,432,707,40.51,37.46,8.0,0.0,0,Spring,0.0,40.0,0.0,60.0,2,23,12,3,0,391.0,439.0,565.0,577.0,450.0,528.1428571428571,559.2857142857143,554.4285714285714,142.04744344927923,165.68804263593532,144.53486791196113
2022-03-24,553,2534,2432,762,35.43,36.56,18.0,100.0,0,Spring,0.0,20.0,0.0,80.0,3,24,12,3,0,701.0,639.0,513.0,761.0,421.0,565.5714285714286,569.0,563.3928571428571,148.9920100126817,169.98008933175328,145.59795971446812
2022-03-25,546,1981,264,678,39.28,39.55,8.0,0.0,0,Spring,80.0,0.0,0.0,20.0,4,25,12,3,0,553.0,394.0,890.0,438.0,391.0,553.2857142857143,571.8571428571429,568.1071428571429,145.43121430847674,169.3012141093535,142.92923379426577
2022-03-26,403,1435,785,574,38.05,42.23,2.0,0.0,0,Spring,60.0,0.0,0.0,40.0,5,26,12,3,1,546.0,451.0,831.0,791.0,543.0,575.0,547.2857142857143,573.6428571428571,127.9856762818923,142.40215457068638,138.756438432057
2022-03-27,498,2253,316,577,37.79,38.58,8.0,0.0,0,Spring,0.0,20.0,0.0,80.0,6,27,12,3,1,403.0,740.0,407.0,523.0,565.0,568.1428571428571,516.7142857142857,568.6428571428571,136.72408782096952,121.16703573765658,142.37670801127197
2022-03-28,577,3662,0,614,30.16,33.89,21.0,100.0,0,Spring,0.0,100.0,0.0,0.0,0,28,13,3,0,498.0,643.0,496.0,473.0,686.0,533.5714285714286,523.2142857142857,566.25,114.87653828183988,117.2047377431926,143.00184536493853
2022-03-29,417,3401,0,440,37.33,35.74,1.0,0.0,0,Spring,40.0,20.0,0.0,40.0,1,29,13,3,0,577.0,391.0,431.0,457.0,618.0,524.1428571428571,529.0,562.3571428571429,106.82451118763036,117.75594056548292,141.0920934566457
2022-03-30,521,3769,0,521,36.4,38.26,2.0,0.0,0,Spring,80.0,20.0,0.0,0.0,2,30,13,3,0,417.0,701.0,439.0,565.0,577.0,527.8571428571429,528.0,555.1785714285714,101.75530874181862,118.70778601902434,143.25296288615246
2022-03-31,430,3248,594,519,36.88,33.76,6.0,0.0,0,Spring,20.0,60.0,0.0,20.0,3,31,13,3,0,521.0,553.0,639.0,513.0,761.0,502.1428571428572,533.8571428571429,553.1785714285714,67.78010664747299,115.97006055467487,143.3279207172938
2022-04-01,583,2818,870,604,37.9,40.14,4.0,0.0,0,Spring,40.0,20.0,0.0,40.0,4,1,13,4,0,430.0,546.0,394.0,890.0,438.0,484.57142857142856,518.9285714285714,541.3571428571429,68.33948868908558,114.84066841010254,139.14133882247992
2022-04-02,515,2386,737,605,36.59,35.09,9.0,0.0,0,Spring,0.0,60.0,0.0,40.0,5,2,13,4,1,583.0,403.0,451.0,831.0,791.0,489.8571428571428,532.4285714285714,546.5357142857143,74.98984058174905,110.03336157430016,137.84437874401243
2022-04-03,485,2491,193,580,36.97,42.17,4.0,0.0,0,Spring,80.0,0.0,0.0,20.0,6,3,13,4,1,515.0,498.0,740.0,407.0,523.0,505.8571428571428,537.0,536.6785714285714,64.59728727902962,107.69472524758984,129.3201750383816
2022-04-04,662,2006,629,737,36.73,36.14,15.0,100.0,0,Spring,40.0,60.0,0.0,0.0,0,4,14,4,0,485.0,577.0,643.0,496.0,473.0,504.0,518.7857142857143,535.3214285714286,65.04613747179732,90.9887385858852,129.66796730893768
2022-04-05,575,2230,533,775,35.64,36.85,16.0,100.0,0,Spring,60.0,40.0,0.0,0.0,1,5,14,4,0,662.0,417.0,391.0,431.0,457.0,516.1428571428571,520.1428571428571,542.0714285714286,85.62403979301699,93.1011502389964,131.21368734256245
2022-04-06,574,2627,1335,719,36.34,40.19,17.0,100.0,0,Spring,80.0,0.0,0.0,20.0,2,6,14,4,0,575.0,521.0,701.0,439.0,565.0,538.7142857142857,533.2857142857143,546.2857142857143,75.34081294516326,86.19961500130754,130.27175503051362
2022-04-07,708,2447,929,779,32.57,29.58,22.0,100.0,0,Spring,20.0,20.0,0.0,60.0,3,7,14,4,0,574.0,430.0,553.0,639.0,513.0,546.2857142857143,524.2142857142857,546.6071428571429,75.9247748009266,72.8393158539119,130.33073009213598
2022-04-08,471,2601,565,546,36.8,41.3,5.0,0.0,0,Spring,0.0,40.0,0.0,60.0,4,8,14,4,0,708.0,583.0,546.0,394.0,890.0,586.0,535.2857142857143,553.5714285714286,77.64878191789845,87.7955917689832,133.63644118539827
2022-04-09,448,2130,0,513,30.1,30.15,15.0,100.0,0,Spring,40.0,40.0,0.0,20.0,5,9,14,4,1,471.0,515.0,403.0,451.0,831.0,570.0,529.9285714285714,538.6071428571429,89.06926143924927,89.36568286946219,116.991401800466
2022-04-10,564,2688,261,620,37.92,38.19,6.0,0.0,0,Spring,60.0,40.0,0.0,0.0,6,10,14,4,1,448.0,485.0,498.0,740.0,407.0,560.4285714285714,533.1428571428571,524.9285714285714,99.00986001885056,85.15944967020326,103.10473947199164
2022-04-11,397,3053,259,551,37.88,41.58,3.0,0.0,0,Spring,40.0,20.0,0.0,40.0,0,11,15,4,0,564.0,662.0,577.0,643.0,496.0,571.7142857142857,537.8571428571429,530.5357142857143,93.31794090762024,84.8907507355164,100.69480186033984
2022-04-12,764,3482,1125,784,43.2,43.25,7.0,0.0,0,Spring,40.0,0.0,0.0,60.0,1,12,15,4,0,397.0,575.0,417.0,391.0,431.0,533.8571428571429,525.0,527.0,103.75520640981269,91.8518874643806,103.64719359799724
2022-04-13,470,2977,0,521,34.35,38.22,7.0,0.0,0,Spring,40.0,0.0,0.0,60.0,2,13,15,4,0,764.0,574.0,521.0,701.0,439.0,560.8571428571429,549.7857142857143,538.8928571428571,135.86810831517033,106.1690803688798,111.0633250416723
2022-04-14,554,2507,189,560,34.6,35.03,10.0,0.0,0,Spring,20.0,40.0,0.0,40.0,3,14,15,4,0,470.0,708.0,430.0,553.0,639.0,546.0,546.1428571428571,540.0,139.82012253844815,108.09031632628572,110.18166816671447
2022-04-15,429,2365,326,579,39.73,37.48,5.0,0.0,0,Spring,0.0,20.0,0.0,80.0,4,15,15,4,0,554.0,471.0,583.0,546.0,394.0,524.0,555.0,536.9642857142857,120.92008380193356,102.79179853545654,108.51130070620462
2022-04-16,549,2838,1251,683,32.84,31.77,23.0,100.0,0,Spring,20.0,60.0,0.0,20.0,5,16,15,4,1,429.0,448.0,515.0,403.0,451.0,518.0,544.0,538.2142857142857,124.9626610898897,107.68829662859962,106.99441215691697
2022-04-17,531,2615,0,525,36.06,33.84,5.0,0.0,0,Spring,60.0,0.0,0.0,40.0,6,17,15,4,1,549.0,564.0,485.0,498.0,740.0,532.4285714285714,546.4285714285714,541.7142857142857,121.31069909239535,107.36688666273407,105.6299821153687
2022-04-18,609,2084,1699,810,34.95,37.1,18.0,100.0,0,Spring,80.0,0.0,0.0,20.0,0,18,16,4,0,531.0,397.0,662.0,577.0,643.0,527.7142857142857,549.7142857142857,534.25,120.5179299049374,106.03804003312192,98.22409186254768
2022-04-19,459,1941,170,481,37.59,35.97,1.0,0.0,0,Spring,40.0,20.0,0.0,40.0,1,19,16,4,0,609.0,764.0,575.0,417.0,391.0,558.0,545.9285714285714,533.0357142857143,108.2035119577918,102.61163848047836,97.03282458848156
2022-04-20,676,2267,1436,890,38.19,41.93,16.0,100.0,0,Spring,20.0,20.0,0.0,60.0,2,20,16,4,0,459.0,470.0,574.0,521.0,701.0,514.4285714285714,537.6428571428571,535.4642857142857,63.670655571875024,104.74482336601676,94.15451529970689
2022-04-21,423,2351,0,406,34.03,32.5,6.0,0.0,0,Spring,0.0,100.0,0.0,0.0,3,21,16,4,0,676.0,554.0,708.0,430.0,553.0,543.8571428571429,544.9285714285714,534.5714285714286,84.05638697015338,110.83838843852064,92.6328589694097
2022-04-22,511,3299,0,562,37.12,33.07,4.0,0.0,0,Spring,0.0,80.0,0.0,20.0,4,22,16,4,0,423.0,429.0,471.0,583.0,546.0,525.1428571428571,524.5714285714286,529.9285714285714,95.2582954767868,104.57953490467976,94.90499287159584
2022-04-23,284,2788,0,282,30.48,34.3,4.0,0.0,1,Spring,20.0,0.0,0.0,80.0,5,23,16,4,1,511.0,549.0,448.0,515.0,403.0,536.8571428571429,527.4285714285714,528.6785714285714,86.06282312246967,103.5446498158863,94.9159681259744
2022-04-24,262,3678,174,309,31.96,30.54,4.0,0.0,1,Spring,0.0,60.0,0.0,40.0,6,24,16,4,1,284.0,531.0,564.0,485.0,498.0,499.0,515.7142857142857,524.4285714285714,127.93097097002465,121.02347424645072,103.06611634588894
2022-04-25,343,3416,173,399,33.82,31.87,5.0,0.0,1,Spring,0.0,20.0,0.0,80.0,0,25,17,4,0,262.0,609.0,397.0,662.0,577.0,460.57142857142856,494.1428571428572,516.0,154.38356685310015,137.54208147263208,114.3406217307644
2022-04-26,410,3247,471,423,29.91,32.5,17.0,100.0,1,Spring,20.0,80.0,0.0,0.0,1,26,17,4,0,343.0,459.0,764.0,575.0,417.0,422.57142857142856,490.2857142857143,507.6428571428572,144.1583124471806,141.18478266846907,118.20328198918946
2022-04-27,251,3010,353,292,29.16,28.39,17.0,100.0,1,Spring,20.0,40.0,0.0,40.0,2,27,17,4,0,410.0,676.0,470.0,574.0,521.0,415.57142857142856,465.0,507.3928571428572,143.2816074994238,118.22598959359392,118.40931497570551
2022-04-28,228,2759,0,241,28.7,26.24,7.0,0.0,1,Spring,60.0,20.0,0.0,20.0,3,28,17,4,0,251.0,423.0,554.0,708.0,430.0,354.85714285714283,449.3571428571428,497.75,97.15525131017216,131.28102982231948,127.87569919435204
2022-04-29,282,2531,184,357,31.67,33.83,6.0,0.0,1,Spring,0.0,40.0,0.0,60.0,4,29,17,4,0,228.0,511.0,429.0,471.0,583.0,327.0,426.07142857142856,490.5357142857143,102.18610473053482,139.92001247180409,137.19774378418492
2022-04-30,316,2720,230,426,33.88,38.46,4.0,0.0,1,Spring,0.0,40.0,0.0,60.0,5,30,17,4,1,282.0,284.0,549.0,448.0,515.0,294.2857142857143,415.57142857142856,479.7857142857143,62.35573827033007,145.1029948721908,141.4120213714511
2022-05-01,467,2941,449,410,30.18,30.19,15.0,100.0,1,Spring,40.0,20.0,0.0,40.0,6,1,17,5,1,316.0,262.0,531.0,564.0,485.0,298.85714285714283,398.9285714285714,472.6785714285714,62.64830024676917,141.94986345982738,144.54271535032993
2022-05-02,322,2704,0,359,30.0,32.67,16.0,100.0,1,Spring,0.0,60.0,0.0,40.0,0,2,18,5,0,467.0,343.0,609.0,397.0,662.0,328.1428571428572,394.3571428571428,472.0357142857143,86.08025048644639,138.35439841378175,144.52591261773566
2022-05-03,337,2382,176,354,33.38,34.24,5.0,0.0,1,Spring,20.0,20.0,0.0,60.0,1,3,18,5,0,322.0,410.0,459.0,764.0,575.0,325.1428571428572,373.8571428571428,459.8928571428572,85.8417702742048,124.69214838205228,142.2393234386155
2022-05-04,353,2045,234,384,28.2,26.23,22.0,100.0,1,Spring,60.0,20.0,0.0,20.0,2,4,18,5,0,337.0,251.0,676.0,470.0,574.0,314.7142857142857,365.1428571428572,451.3928571428572,77.87963851506964,122.528399937356,142.2171889610351
2022-05-05,327,2317,229,380,32.49,33.94,6.0,0.0,1,Spring,40.0,40.0,0.0,20.0,3,5,18,5,0,353.0,228.0,423.0,554.0,708.0,329.2857142857143,342.07142857142856,443.5,73.38418150553923,83.77393048300453,141.290218790707
2022-05-06,256,2224,0,276,29.35,32.4,4.0,0.0,1,Spring,0.0,40.0,0.0,60.0,4,6,18,5,0,327.0,282.0,511.0,429.0,471.0,343.42857142857144,335.2142857142857,429.8928571428572,58.67667663520335,80.50530663008642,132.97544727023669
2022-05-07,326,1968,298,304,31.58,32.48,6.0,0.0,1,Spring,20.0,40.0,0.0,40.0,5,7,18,5,1,256.0,316.0,284.0,549.0,448.0,339.7142857142857,317.0,422.2142857142857,63.811478292738194,65.03490187228921,136.67001544484086
2022-05-08,283,1642,579,448,32.34,30.23,18.0,100.0,1,Spring,40.0,40.0,0.0,20.0,6,8,18,5,1,326.0,467.0,262.0,531.0,564.0,341.1428571428572,320.0,417.8571428571428,63.30199726029735,64.36076205505587,137.75789667107293
2022-05-09,320,1588,0,326,33.16,33.55,3.0,0.0,1,Spring,80.0,0.0,0.0,20.0,0,9,19,5,0,283.0,322.0,343.0,609.0,397.0,314.85714285714283,321.5,407.82142857142856,33.53321026200762,63.13812696717338,136.95012705940513
2022-05-10,352,1563,185,432,28.12,29.64,21.0,100.0,1,Spring,0.0,40.0,0.0,60.0,1,10,19,5,0,320.0,337.0,410.0,459.0,764.0,314.57142857142856,319.85714285714283,405.07142857142856,33.47066946276302,62.8341616330774,137.94495106313036
2022-05-11,429,1509,1377,453,30.79,31.08,16.0,100.0,1,Spring,80.0,0.0,0.0,20.0,2,11,19,5,0,352.0,353.0,251.0,676.0,470.0,316.7142857142857,315.7142857142857,390.3571428571428,35.56081310334808,58.17272500120446,118.89965089993696
