Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2022-05-24,403,1503,200,520,69.53,76.24,20.0,100.0,1,Spring,40.0,60.0,0.0,0.0
2022-05-25,647,1502,978,594,75.79,75.39,19.0,100.0,1,Spring,60.0,0.0,0.0,40.0
2022-05-26,485,913,922,751,81.4,73.51,20.0,100.0,0,Spring,0.0,60.0,0.0,40.0
2022-05-27,740,1116,955,823,85.86,82.06,18.0,100.0,0,Spring,80.0,0.0,0.0,20.0
2022-05-28,423,1231,350,530,83.88,79.41,6.0,0.0,0,Spring,40.0,20.0,0.0,40.0
2022-05-29,487,1566,100,498,85.34,79.98,5.0,0.0,0,Spring,60.0,0.0,0.0,40.0
2022-05-30,442,2025,407,512,84.87,81.56,4.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2022-05-31,442,1753,295,578,88.48,87.44,2.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2022-06-01,513,1843,675,549,86.1,98.16,2.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2022-06-02,447,1423,286,625,87.35,79.31,9.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2022-06-03,552,1262,1473,811,84.2,81.8,19.0,100.0,0,Summer,20.0,20.0,0.0,60.0
2022-06-04,392,1594,88,561,85.6,86.97,3.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2022-06-05,498,1693,177,582,89.03,93.73,3.0,0.0,0,Summer,60.0,40.0,0.0,0.0
2022-06-06,418,2140,347,459,80.47,78.95,5.0,0.0,0,Summer,20.0,80.0,0.0,0.0
2022-06-07,427,1815,233,513,81.39,81.99,6.0,0.0,0,Summer,0.0,100.0,0.0,0.0
2022-06-08,694,1875,667,771,85.9,85.17,15.0,100.0,0,Summer,20.0,40.0,0.0,40.0
2022-06-09,373,1575,77,454,81.77,84.06,2.0,0.0,0,Summer,80.0,20.0,0.0,0.0
2022-06-10,483,1552,669,579,84.17,80.78,6.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2022-06-11,571,1128,715,705,93.11,96.62,3.0,0.0,0,Summer,0.0,20.0,0.0,80.0
2022-06-12,479,1330,412,553,82.31,87.06,7.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2022-06-13,363,1051,279,470,80.81,77.04,4.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2022-06-14,550,1319,314,574,72.11,77.82,20.0,100.0,0,Summer,0.0,40.0,0.0,60.0
2022-06-15,565,1495,595,636,85.84,87.59,7.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2022-06-16,425,1006,426,453,82.84,80.39,2.0,0.0,0,Summer,20.0,80.0,0.0,0.0
2022-06-17,735,931,1786,955,87.16,99.26,19.0,100.0,0,Summer,20.0,40.0,0.0,40.0
2022-06-18,480,849,316,685,81.17,81.16,18.0,100.0,0,Summer,60.0,40.0,0.0,0.0
2022-06-19,864,1354,461,819,82.08,87.16,20.0,100.0,0,Summer,60.0,40.0,0.0,0.0
2022-06-20,370,1668,503,516,84.53,87.27,4.0,0.0,0,Summer,100.0,0.0,0.0,0.0
2022-06-21,462,1755,185,477,78.57,81.1,7.0,0.0,0,Summer,60.0,0.0,0.0,40.0
2022-06-22,655,1478,1319,715,80.45,77.9,19.0,100.0,0,Summer,40.0,20.0,0.0,40.0
2022-06-23,489,1455,186,528,86.46,86.88,3.0,0.0,0,Summer,20.0,60.0,0.0,20.0
2022-06-24,699,1556,688,836,85.94,85.8,19.0,100.0,0,Summer,0.0,40.0,0.0,60.0
2022-06-25,686,1848,303,827,87.79,89.22,16.0,100.0,0,Summer,60.0,40.0,0.0,0.0
2022-06-26,690,1465,1050,811,82.32,86.29,20.0,100.0,0,Summer,20.0,20.0,0.0,60.0
2022-06-27,610,1539,659,641,88.11,94.07,4.0,0.0,0,Summer,20.0,40.0,0.0,40.0
2022-06-28,504,929,619,633,83.54,88.49,8.0,0.0,0,Summer,60.0,0.0,0.0,40.0
2022-06-29,428,1600,146,490,79.3,85.11,7.0,0.0,1,Summer,40.0,40.0,0.0,20.0
2022-06-30,498,2075,194,512,84.63,87.79,2.0,0.0,1,Summer,0.0,80.0,0.0,20.0
2022-07-01,573,1771,770,737,84.51,84.2,17.0,100.0,1,Summer,40.0,40.0,0.0,20.0
2022-07-02,464,1463,219,504,80.71,82.27,7.0,0.0,1,Summer,20.0,80.0,0.0,0.0
2022-07-03,466,1218,314,534,86.05,81.96,4.0,0.0,1,Summer,20.0,20.0,0.0,60.0
2022-07-04,504,1571,483,560,78.28,74.96,15.0,100.0,1,Summer,20.0,20.0,0.0,60.0
2022-07-05,405,1180,314,497,75.02,77.3,16.0,100.0,1,Summer,20.0,60.0,0.0,20.0
2022-07-06,518,937,707,528,86.57,82.56,3.0,0.0,1,Summer,0.0,80.0,0.0,20.0
2022-07-07,488,1188,795,601,75.69,80.5,20.0,100.0,1,Summer,40.0,20.0,0.0,40.0
2022-07-08,528,898,386,569,87.12,84.5,6.0,0.0,1,Summer,40.0,0.0,0.0,60.0
2022-07-09,335,1128,578,502,83.48,84.69,5.0,0.0,1,Summer,40.0,60.0,0.0,0.0
2022-07-10,595,1587,543,649,77.91,78.67,19.0,100.0,1,Summer,80.0,0.0,0.0,20.0
2022-07-11,381,1265,72,390,80.33,77.79,3.0,0.0,1,Summer,60.0,20.0,0.0,20.0
2022-07-12,309,1695,166,384,75.26,75.19,5.0,0.0,1,Summer,40.0,20.0,0.0,40.0
2022-07-13,481,1552,192,549,88.36,91.03,3.0,0.0,1,Summer,0.0,20.0,0.0,80.0
2022-07-14,362,1263,224,423,79.78,79.21,4.0,0.0,1,Summer,60.0,20.0,0.0,20.0
2022-07-15,305,1125,79,341,71.46,75.74,6.0,0.0,1,Summer,20.0,60.0,0.0,20.0
2022-07-16,289,899,561,437,78.23,80.1,5.0,0.0,1,Summer,40.0,20.0,0.0,40.0
2022-07-17,326,817,443,398,79.36,80.21,3.0,0.0,1,Summer,60.0,20.0,0.0,20.0
2022-07-18,432,693,377,536,83.04,82.41,6.0,0.0,1,Summer,40.0,40.0,0.0,20.0
2022-07-19,314,734,285,431,79.3,78.67,5.0,0.0,1,Summer,40.0,60.0,0.0,0.0
2022-07-20,302,969,527,374,78.41,73.97,5.0,0.0,1,Summer,0.0,80.0,0.0,20.0
2022-07-21,405,863,396,535,75.78,73.01,17.0,100.0,1,Summer,40.0,60.0,0.0,0.0
2022-07-22,616,854,740,703,91.9,98.68,6.0,0.0,1,Summer,40.0,20.0,0.0,40.0
2022-07-23,826,1136,1079,831,84.52,91.69,17.0,100.0,1,Summer,20.0,0.0,0.0,80.0
2022-07-24,457,579,1866,904,84.6,90.37,23.0,100.0,1,Summer,20.0,80.0,0.0,0.0
2022-07-25,391,1051,405,545,71.94,68.06,17.0,100.0,0,Summer,20.0,60.0,0.0,20.0
2022-07-26,744,1938,154,831,102.75,100.05,4.0,0.0,0,Summer,0.0,20.0,0.0,80.0
2022-07-27,781,2630,1762,988,90.06,97.45,18.0,100.0,0,Summer,40.0,60.0,0.0,0.0
2022-07-28,636,2141,152,717,94.14,94.98,6.0,0.0,0,Summer,0.0,20.0,0.0,80.0
2022-07-29,459,2321,255,534,80.65,79.53,6.0,0.0,0,Summer,20.0,80.0,0.0,0.0
2022-07-30,653,2923,651,929,106.0,112.55,3.0,0.0,0,Summer,20.0,40.0,0.0,40.0
2022-07-31,780,2407,358,889,99.27,101.72,6.0,0.0,0,Summer,20.0,20.0,0.0,60.0
2022-08-01,397,1985,81,535,81.64,90.67,5.0,0.0,0,Summer,0.0,60.0,0.0,40.0
2022-08-02,468,2183,328,554,80.28,88.7,6.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2022-08-03,357,2043,0,406,78.28,77.47,3.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2022-08-04,530,1686,954,568,86.26,91.67,4.0,0.0,0,Summer,20.0,40.0,0.0,40.0
2022-08-05,516,1423,583,608,84.36,87.34,8.0,0.0,0,Summer,80.0,20.0,0.0,0.0
2022-08-06,527,1315,283,702,93.88,96.4,2.0,0.0,0,Summer,20.0,20.0,0.0,60.0
2022-08-07,590,1933,824,678,93.26,100.39,3.0,0.0,0,Summer,60.0,40.0,0.0,0.0
2022-08-08,659,1479,651,637,77.21,78.93,16.0,100.0,0,Summer,20.0,80.0,0.0,0.0
2022-08-09,587,1001,540,713,80.26,87.11,18.0,100.0,0,Summer,0.0,40.0,0.0,60.0
2022-08-10,782,1685,902,910,91.95,83.46,16.0,100.0,0,Summer,20.0,60.0,0.0,20.0
2022-08-11,718,1228,809,931,88.4,90.51,17.0,100.0,0,Summer,80.0,20.0,0.0,0.0
2022-08-12,453,1882,703,572,88.93,93.66,2.0,0.0,0,Summer,60.0,20.0,0.0,20.0
2022-08-13,787,1580,505,867,87.46,80.05,19.0,100.0,0,Summer,60.0,40.0,0.0,0.0
2022-08-14,577,1739,322,579,82.25,89.89,6.0,0.0,0,Summer,20.0,20.0,0.0,60.0
2022-08-15,629,1714,123,630,89.93,98.55,1.0,0.0,0,Summer,60.0,40.0,0.0,0.0
2022-08-16,564,1530,980,683,89.81,88.93,5.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2022-08-17,447,1221,80,462,80.01,77.37,5.0,0.0,0,Summer,80.0,0.0,0.0,20.0
2022-08-18,386,1192,664,561,87.3,95.9,2.0,0.0,0,Summer,0.0,20.0,0.0,80.0
2022-08-19,394,1251,594,531,87.41,87.41,1.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2022-08-20,821,1109,1666,1012,97.22,96.27,15.0,100.0,0,Summer,40.0,40.0,0.0,20.0
2022-08-21,401,1240,119,573,85.5,85.63,4.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2022-08-22,603,1646,1506,874,89.13,92.39,16.0,100.0,0,Summer,0.0,60.0,0.0,40.0
2022-08-23,612,2257,266,729,85.81,80.08,16.0,100.0,0,Summer,60.0,0.0,0.0,40.0
2022-08-24,569,2674,369,624,88.4,83.56,5.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2022-08-25,542,2977,172,667,89.64,94.49,5.0,0.0,0,Summer,20.0,20.0,0.0,60.0
2022-08-26,804,2607,335,883,85.54,84.26,21.0,100.0,0,Summer,40.0,60.0,0.0,0.0
2022-08-27,755,2138,307,857,85.47,89.83,19.0,100.0,0,Summer,40.0,20.0,0.0,40.0
2022-08-28,421,1690,800,565,86.91,83.27,5.0,0.0,0,Summer,40.0,20.0,0.0,40.0
2022-08-29,531,1269,736,529,83.83,92.53,2.0,0.0,0,Summer,40.0,60.0,0.0,0.0
2022-08-30,455,1399,175,519,79.1,82.08,8.0,0.0,0,Summer,80.0,0.0,0.0,20.0
2022-08-31,532,1459,217,597,85.98,91.63,4.0,0.0,0,Summer,40.0,40.0,0.0,20.0
2022-09-01,675,1679,1091,762,78.26,78.05,21.0,100.0,0,Autumn,20.0,40.0,20.0,20.0
2022-09-02,524,1326,150,658,84.43,87.17,14.0,100.0,0,Autumn,0.0,0.0,20.0,80.0
2022-09-03,596,1369,405,771,77.14,82.67,20.0,100.0,0,Autumn,0.0,20.0,20.0,60.0
2022-09-04,483,1530,358,484,82.6,79.82,5.0,0.0,0,Autumn,60.0,0.0,20.0,20.0
2022-09-05,554,1047,808,659,91.03,89.01,6.0,0.0,0,Autumn,20.0,0.0,60.0,20.0
2022-09-06,509,759,1594,761,84.56,85.1,18.0,100.0,0,Autumn,0.0,0.0,40.0,60.0
2022-09-07,469,936,216,567,71.29,80.01,18.0,100.0,0,Autumn,20.0,20.0,20.0,40.0
2022-09-08,426,1321,72,540,86.82,83.94,4.0,0.0,0,Autumn,40.0,0.0,40.0,20.0
2022-09-09,513,2137,290,600,76.95,75.07,16.0,100.0,0,Autumn,60.0,0.0,20.0,20.0
2022-09-10,432,1914,215,488,79.85,87.06,5.0,0.0,0,Autumn,0.0,20.0,40.0,40.0
2022-09-11,546,1697,479,658,92.26,99.73,4.0,0.0,0,Autumn,80.0,0.0,0.0,20.0
2022-09-12,623,1392,620,661,78.37,82.3,18.0,100.0,0,Autumn,20.0,20.0,60.0,0.0
