Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,WeekOfYear,Month,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2022-04-03,472,2012,438,506,49.12,50.75,4.0,0.0,0,Spring,80.0,0.0,0.0,20.0,6,3,13,4,1,302.0,647.0,452.0,695.0,488.0,549.7142857142857,510.6428571428572,535.5714285714286,130.4105239691367,123.58093401794302,121.93089377652753
2022-04-04,507,2751,102,568,40.85,41.54,21.0,100.0,0,Spring,40.0,60.0,0.0,0.0,0,4,14,4,0,472.0,551.0,311.0,453.0,572.0,524.7142857142857,512.0714285714286,535.0,125.32719083225624,122.96495078224142,122.1992907780837
2022-04-05,535,2346,161,613,41.54,42.34,20.0,100.0,0,Spring,60.0,40.0,0.0,0.0,1,5,14,4,0,507.0,542.0,514.0,496.0,587.0,518.4285714285714,526.0714285714286,532.6785714285714,124.89176266252466,108.63379859786794,122.0877200035342
2022-04-06,733,2410,1031,798,47.84,53.76,15.0,100.0,0,Spring,80.0,0.0,0.0,20.0,2,6,14,4,0,535.0,596.0,594.0,842.0,387.0,517.4285714285714,527.5714285714286,530.8214285714286,124.69944819826743,108.59927346811364,121.6254278882286
2022-04-07,339,1854,0,348,42.84,45.97,5.0,0.0,0,Spring,20.0,20.0,0.0,60.0,3,7,14,4,0,733.0,498.0,469.0,440.0,501.0,537.0,537.5,543.1785714285714,147.71368702098445,120.8073800598416,124.0251030657752
2022-04-08,935,1870,669,940,45.61,50.97,20.0,100.0,0,Spring,0.0,40.0,0.0,60.0,4,8,14,4,0,339.0,712.0,354.0,538.0,688.0,514.2857142857143,528.2142857142857,537.3928571428571,165.8249220168813,131.04032178709676,129.71374160783714
2022-04-09,526,1659,0,510,43.68,49.96,7.0,0.0,0,Spring,40.0,40.0,0.0,20.0,5,9,14,4,1,935.0,302.0,607.0,598.0,562.0,546.1428571428571,569.7142857142857,546.2142857142857,222.03335227800696,160.3464655394342,147.51305206353942
2022-04-10,524,1133,1197,614,48.79,53.04,5.0,0.0,0,Spring,60.0,40.0,0.0,0.0,6,10,14,4,1,526.0,472.0,647.0,452.0,695.0,578.1428571428571,563.9285714285714,544.9285714285714,195.5440517900665,160.35895517711023,147.52725512694585
2022-04-11,733,1135,897,811,48.11,49.49,18.0,100.0,0,Spring,40.0,20.0,0.0,40.0,0,11,15,4,0,524.0,507.0,551.0,311.0,453.0,585.5714285714286,555.1428571428571,538.8214285714286,191.7914293730364,158.81961569551248,144.5949780315957
2022-04-12,481,730,135,682,49.98,48.94,6.0,0.0,0,Spring,40.0,0.0,0.0,60.0,1,12,15,4,0,733.0,535.0,542.0,514.0,496.0,617.8571428571429,568.1428571428571,548.8214285714286,195.34962551916047,165.75183356352437,148.08007182587951
2022-04-13,570,1619,650,714,54.01,54.94,5.0,0.0,0,Spring,40.0,0.0,0.0,60.0,2,13,15,4,0,481.0,733.0,596.0,594.0,842.0,610.1428571428571,563.7857142857143,548.2857142857143,200.17361512066523,167.2865706005615,148.30520510903798
2022-04-14,400,1498,411,438,49.42,51.76,2.0,0.0,0,Spring,20.0,40.0,0.0,40.0,3,14,15,4,0,570.0,339.0,498.0,469.0,440.0,586.8571428571429,561.9285714285714,538.5714285714286,192.84659583153015,167.04557843512416,136.81710651420974
2022-04-15,415,1166,553,508,43.44,47.35,7.0,0.0,0,Spring,0.0,20.0,0.0,80.0,4,15,15,4,0,400.0,935.0,712.0,354.0,538.0,595.5714285714286,554.9285714285714,537.1428571428571,180.7805826067033,171.912976323986,138.08738893949354
2022-04-16,449,1892,396,484,44.3,45.32,6.0,0.0,0,Spring,20.0,60.0,0.0,20.0,5,16,15,4,1,415.0,526.0,302.0,607.0,598.0,521.2857142857143,533.7142857142857,532.75,111.6955897155513,169.34508626398988,140.00228172743783
2022-04-17,604,1517,1589,672,47.63,44.29,22.0,100.0,0,Spring,60.0,0.0,0.0,40.0,6,17,15,4,1,449.0,524.0,472.0,647.0,452.0,510.2857142857143,544.2142857142857,527.4285714285714,114.89954204392969,158.053631876811,140.26177340731533
2022-04-18,772,1318,779,814,48.51,49.22,14.0,100.0,0,Spring,80.0,0.0,0.0,20.0,0,18,16,4,0,604.0,733.0,507.0,551.0,311.0,521.7142857142857,553.6428571428571,532.8571428571429,120.3407859451847,157.34998088184324,140.17574003813243
2022-04-19,490,1459,137,513,44.81,41.88,7.0,0.0,0,Spring,40.0,20.0,0.0,40.0,1,19,16,4,0,772.0,481.0,535.0,542.0,514.0,527.2857142857143,572.5714285714286,549.3214285714286,132.0829465218912,166.95356990940462,140.2257580743038
2022-04-20,463,2298,81,500,49.0,53.97,5.0,0.0,0,Spring,20.0,20.0,0.0,60.0,2,20,16,4,0,490.0,570.0,733.0,596.0,594.0,528.5714285714286,569.3571428571429,548.4642857142857,131.60022434486598,168.16137265361272,140.5226967677402
2022-04-21,502,2501,156,525,40.59,40.06,14.0,100.0,0,Spring,0.0,100.0,0.0,0.0,3,21,16,4,0,463.0,400.0,339.0,498.0,469.0,513.2857142857143,550.0714285714286,543.7857142857143,132.19898421913624,163.36437060270373,141.1299262546964
2022-04-22,320,2155,102,418,41.9,41.17,5.0,0.0,0,Spring,0.0,80.0,0.0,20.0,4,22,16,4,0,502.0,415.0,935.0,712.0,354.0,527.8571428571429,561.7142857142857,544.9642857142857,122.92738855577656,152.6194002041722,140.6191289191815
2022-04-23,433,1835,509,414,41.12,40.61,7.0,0.0,1,Spring,20.0,0.0,0.0,80.0,5,23,16,4,1,320.0,449.0,526.0,302.0,607.0,514.2857142857143,517.7857142857143,543.75,141.33024480003598,122.43439597874966,142.4639330575363
2022-04-24,357,1596,88,428,39.74,43.99,8.0,0.0,1,Spring,0.0,60.0,0.0,40.0,6,24,16,4,1,433.0,604.0,524.0,472.0,647.0,512.0,511.1428571428572,537.5357142857143,142.684967673543,124.46059440818814,143.3946850977598
2022-04-25,425,1474,95,471,44.48,49.97,4.0,0.0,1,Spring,0.0,20.0,0.0,80.0,0,25,17,4,0,357.0,772.0,733.0,507.0,551.0,476.7142857142857,499.2142857142857,527.1785714285714,146.62845822658286,130.9663365857092,145.65078824504218
2022-04-26,370,1414,454,372,41.32,40.68,5.0,0.0,1,Spring,20.0,80.0,0.0,0.0,1,26,17,4,0,425.0,490.0,481.0,535.0,542.0,427.1428571428572,477.2142857142857,522.6785714285714,67.42756254289614,113.35931882661926,146.829216381035
2022-04-27,308,1104,431,346,39.57,41.82,5.0,0.0,1,Spring,20.0,40.0,0.0,40.0,2,27,17,4,0,370.0,463.0,570.0,733.0,596.0,410.0,469.2857142857143,516.5357142857143,63.94789545663962,116.90063405199388,149.56343436639492
2022-04-28,331,867,236,335,36.13,36.54,18.0,100.0,1,Spring,60.0,20.0,0.0,20.0,3,28,17,4,0,308.0,502.0,400.0,339.0,498.0,387.8571428571428,450.57142857142856,506.25,69.16026935418076,120.45472452062896,153.74091361286546
2022-04-29,331,1080,147,334,40.72,40.23,4.0,0.0,1,Spring,0.0,40.0,0.0,60.0,4,29,17,4,0,331.0,320.0,415.0,935.0,712.0,363.4285714285714,445.6428571428572,500.2857142857143,49.54074801903671,124.04131268552104,157.27161151447467
2022-04-30,277,1095,333,338,41.6,37.98,3.0,0.0,1,Spring,0.0,40.0,0.0,60.0,5,30,17,4,1,331.0,433.0,449.0,526.0,302.0,365.0,439.6428571428572,486.6785714285714,48.08672720547021,127.61758206746906,154.73730512673302
2022-05-01,327,1115,581,371,38.72,45.19,6.0,0.0,1,Spring,40.0,20.0,0.0,40.0,6,1,17,5,1,277.0,357.0,604.0,524.0,472.0,342.7142857142857,427.3571428571428,485.7857142857143,47.46477390554741,134.72856309738356,155.91007786847027
2022-05-02,338,900,324,328,40.47,43.52,3.0,0.0,1,Spring,0.0,60.0,0.0,40.0,0,2,18,5,0,327.0,425.0,772.0,733.0,507.0,338.42857142857144,407.57142857142856,480.6071428571428,47.31404704333608,126.90439422937736,158.76685429006935
2022-05-03,259,1046,78,339,40.46,41.12,5.0,0.0,1,Spring,20.0,20.0,0.0,60.0,1,3,18,5,0,338.0,370.0,490.0,481.0,535.0,326.0,376.57142857142856,474.57142857142856,28.448784391135312,72.291838336771,160.92405123085354
2022-05-04,332,1183,913,488,35.43,34.23,20.0,100.0,1,Spring,60.0,20.0,0.0,20.0,2,4,18,5,0,259.0,308.0,463.0,570.0,733.0,310.1428571428572,360.07142857142856,464.7142857142857,30.683484001595385,70.75685809186913,165.47414638454325
2022-05-05,360,1244,607,422,34.92,37.46,20.0,100.0,1,Spring,40.0,40.0,0.0,20.0,3,5,18,5,0,332.0,331.0,502.0,400.0,339.0,313.57142857142856,350.7142857142857,450.3928571428572,31.727260323245964,64.48187410359617,158.60487575656924
2022-05-06,366,884,83,420,38.1,37.48,14.0,100.0,1,Spring,0.0,40.0,0.0,60.0,4,6,18,5,0,360.0,331.0,320.0,415.0,935.0,317.7142857142857,340.57142857142856,451.1428571428572,35.98941643369709,47.88723016824788,158.10749139740022
2022-05-07,277,1529,216,308,34.19,35.37,18.0,100.0,1,Spring,20.0,40.0,0.0,40.0,5,7,18,5,1,366.0,277.0,433.0,449.0,526.0,322.7142857142857,343.85714285714283,430.82142857142856,40.31424184129062,47.94525266120922,127.15026210527188
2022-05-08,360,1806,71,379,38.92,40.0,8.0,0.0,1,Spring,40.0,40.0,0.0,20.0,6,8,18,5,1,277.0,327.0,357.0,604.0,524.0,322.7142857142857,332.7142857142857,421.9285714285714,40.31424184129062,43.56150130108388,128.9418268406141
2022-05-09,307,1652,327,394,41.16,39.36,4.0,0.0,1,Spring,80.0,0.0,0.0,20.0,0,9,19,5,0,360.0,338.0,425.0,772.0,733.0,327.42857142857144,332.92857142857144,416.07142857142856,42.75455976796339,43.69732307540109,127.8537731222177
2022-05-10,351,1433,98,405,41.05,37.58,4.0,0.0,1,Spring,0.0,40.0,0.0,60.0,1,10,19,5,0,307.0,259.0,370.0,490.0,481.0,323.0,324.5,400.8571428571428,43.08131845707571,35.10807489847401,113.25641647613666
